name,label,concept,predicateType,group,limit,attributes,required
B24126_143E,Estimate!!Total!!Artists and related workers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_143EA,B24126_143M,B24126_143MA",NA
B24126_144E,Estimate!!Total!!Designers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_144EA,B24126_144M,B24126_144MA",NA
B24126_145E,Estimate!!Total!!Actors,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_145EA,B24126_145M,B24126_145MA",NA
B24126_146E,Estimate!!Total!!Producers and directors,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_146EA,B24126_146M,B24126_146MA",NA
B24126_147E,"Estimate!!Total!!Athletes, coaches, umpires, and related workers","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_147EA,B24126_147M,B24126_147MA",NA
B24126_148E,Estimate!!Total!!Dancers and choreographers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_148EA,B24126_148M,B24126_148MA",NA
B24126_149E,"Estimate!!Total!!Musicians, singers, and related workers","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_149EA,B24126_149M,B24126_149MA",NA
B24126_150E,"Estimate!!Total!!Entertainers and performers, sports and related workers, all other","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_150EA,B24126_150M,B24126_150MA",NA
B24126_151E,Estimate!!Total!!Announcers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_151EA,B24126_151M,B24126_151MA",NA
B24126_152E,"Estimate!!Total!!News analysts, reporters and correspondents","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_152EA,B24126_152M,B24126_152MA",NA
B24126_153E,Estimate!!Total!!Public relations specialists,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_153EA,B24126_153M,B24126_153MA",NA
B24126_154E,Estimate!!Total!!Editors,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_154EA,B24126_154M,B24126_154MA",NA
B24126_155E,Estimate!!Total!!Technical writers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_155EA,B24126_155M,B24126_155MA",NA
B24126_156E,Estimate!!Total!!Writers and authors,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_156EA,B24126_156M,B24126_156MA",NA
B24126_157E,Estimate!!Total!!Miscellaneous media and communication workers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_157EA,B24126_157M,B24126_157MA",NA
B24126_158E,"Estimate!!Total!!Miscellaneous media and communications equipment workers, including broadcast and sound engineering technicians and radio operators","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_158EA,B24126_158M,B24126_158MA",NA
B24126_159E,Estimate!!Total!!Photographers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_159EA,B24126_159M,B24126_159MA",NA
B24126_160E,"Estimate!!Total!!Television, video, and motion picture camera operators and editors","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_160EA,B24126_160M,B24126_160MA",NA
B24126_161E,Estimate!!Total!!Chiropractors,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_161EA,B24126_161M,B24126_161MA",NA
B24126_162E,Estimate!!Total!!Dentists,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_162EA,B24126_162M,B24126_162MA",NA
B24126_163E,Estimate!!Total!!Dietitians and nutritionists,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_163EA,B24126_163M,B24126_163MA",NA
B24126_164E,Estimate!!Total!!Optometrists,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_164EA,B24126_164M,B24126_164MA",NA
B24126_165E,Estimate!!Total!!Pharmacists,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_165EA,B24126_165M,B24126_165MA",NA
B24126_166E,Estimate!!Total!!Physicians and surgeons,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_166EA,B24126_166M,B24126_166MA",NA
B24126_167E,Estimate!!Total!!Physician assistants,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_167EA,B24126_167M,B24126_167MA",NA
B24126_168E,Estimate!!Total!!Podiatrists,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_168EA,B24126_168M,B24126_168MA",NA
B24126_169E,Estimate!!Total!!Audiologists,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_169EA,B24126_169M,B24126_169MA",NA
B24126_170E,Estimate!!Total!!Occupational therapists,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_170EA,B24126_170M,B24126_170MA",NA
B24126_171E,Estimate!!Total!!Physical therapists,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_171EA,B24126_171M,B24126_171MA",NA
B24126_172E,Estimate!!Total!!Radiation therapists,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_172EA,B24126_172M,B24126_172MA",NA
B24126_173E,Estimate!!Total!!Recreational therapists,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_173EA,B24126_173M,B24126_173MA",NA
B24126_174E,Estimate!!Total!!Respiratory therapists,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_174EA,B24126_174M,B24126_174MA",NA
B24126_175E,Estimate!!Total!!Speech-language pathologists,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_175EA,B24126_175M,B24126_175MA",NA
B24126_176E,"Estimate!!Total!!Miscellaneous therapists, including exercise physiologists","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_176EA,B24126_176M,B24126_176MA",NA
B24126_177E,Estimate!!Total!!Veterinarians,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_177EA,B24126_177M,B24126_177MA",NA
B24126_178E,Estimate!!Total!!Registered nurses,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_178EA,B24126_178M,B24126_178MA",NA
B24126_179E,Estimate!!Total!!Nurse anesthetists,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_179EA,B24126_179M,B24126_179MA",NA
B24126_180E,Estimate!!Total!!Nurse midwives,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_180EA,B24126_180M,B24126_180MA",NA
B24126_181E,Estimate!!Total!!Nurse practitioners,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_181EA,B24126_181M,B24126_181MA",NA
B24126_182E,"Estimate!!Total!!Health diagnosing and treating practitioners, all other","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_182EA,B24126_182M,B24126_182MA",NA
B24126_183E,Estimate!!Total!!Clinical laboratory technologists and technicians,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_183EA,B24126_183M,B24126_183MA",NA
B24126_184E,Estimate!!Total!!Dental hygienists,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_184EA,B24126_184M,B24126_184MA",NA
B24126_185E,Estimate!!Total!!Diagnostic related technologists and technicians,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_185EA,B24126_185M,B24126_185MA",NA
B24126_186E,Estimate!!Total!!Emergency medical technicians and paramedics,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_186EA,B24126_186M,B24126_186MA",NA
B24126_187E,Estimate!!Total!!Health practitioner support technologists and technicians,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_187EA,B24126_187M,B24126_187MA",NA
B24126_188E,Estimate!!Total!!Licensed practical and licensed vocational nurses,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_188EA,B24126_188M,B24126_188MA",NA
B24126_189E,Estimate!!Total!!Medical records and health information technicians,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_189EA,B24126_189M,B24126_189MA",NA
B24126_190E,"Estimate!!Total!!Opticians, dispensing","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_190EA,B24126_190M,B24126_190MA",NA
B24126_191E,Estimate!!Total!!Miscellaneous health technologists and technicians,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_191EA,B24126_191M,B24126_191MA",NA
B24126_192E,Estimate!!Total!!Other healthcare practitioners and technical occupations,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_192EA,B24126_192M,B24126_192MA",NA
B24126_193E,"Estimate!!Total!!Nursing, psychiatric, and home health aides","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_193EA,B24126_193M,B24126_193MA",NA
B24126_194E,Estimate!!Total!!Occupational therapy assistants and aides,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_194EA,B24126_194M,B24126_194MA",NA
B24126_195E,Estimate!!Total!!Physical therapist assistants and aides,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_195EA,B24126_195M,B24126_195MA",NA
B24126_196E,Estimate!!Total!!Massage therapists,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_196EA,B24126_196M,B24126_196MA",NA
B24126_197E,Estimate!!Total!!Dental assistants,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_197EA,B24126_197M,B24126_197MA",NA
B24126_198E,Estimate!!Total!!Medical assistants,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_198EA,B24126_198M,B24126_198MA",NA
B24126_199E,Estimate!!Total!!Medical transcriptionists,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_199EA,B24126_199M,B24126_199MA",NA
B24126_200E,Estimate!!Total!!Pharmacy aides,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_200EA,B24126_200M,B24126_200MA",NA
B24126_201E,Estimate!!Total!!Veterinary assistants and laboratory animal caretakers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_201EA,B24126_201M,B24126_201MA",NA
B24126_202E,Estimate!!Total!!Phlebotomists,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_202EA,B24126_202M,B24126_202MA",NA
B24126_203E,"Estimate!!Total!!Healthcare support workers, all other, including medical equipment preparers","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_203EA,B24126_203M,B24126_203MA",NA
B24126_204E,Estimate!!Total!!First-line supervisors of correctional officers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_204EA,B24126_204M,B24126_204MA",NA
B24126_205E,Estimate!!Total!!First-line supervisors of police and detectives,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_205EA,B24126_205M,B24126_205MA",NA
B24126_206E,Estimate!!Total!!First-line supervisors of fire fighting and prevention workers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_206EA,B24126_206M,B24126_206MA",NA
B24126_207E,"Estimate!!Total!!First-line supervisors of protective service workers, all other","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_207EA,B24126_207M,B24126_207MA",NA
B24126_208E,Estimate!!Total!!Firefighters,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_208EA,B24126_208M,B24126_208MA",NA
B24126_209E,Estimate!!Total!!Fire inspectors,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_209EA,B24126_209M,B24126_209MA",NA
B24126_210E,"Estimate!!Total!!Bailiffs, correctional officers, and jailers","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_210EA,B24126_210M,B24126_210MA",NA
B24126_211E,Estimate!!Total!!Detectives and criminal investigators,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_211EA,B24126_211M,B24126_211MA",NA
B24126_212E,Estimate!!Total!!Fish and game wardens,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_212EA,B24126_212M,B24126_212MA",NA
B24126_213E,Estimate!!Total!!Parking enforcement workers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_213EA,B24126_213M,B24126_213MA",NA
B24126_214E,Estimate!!Total!!Police and sheriff's patrol officers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_214EA,B24126_214M,B24126_214MA",NA
B24126_215E,Estimate!!Total!!Transit and railroad police,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_215EA,B24126_215M,B24126_215MA",NA
B24126_216E,Estimate!!Total!!Animal control workers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_216EA,B24126_216M,B24126_216MA",NA
B24126_217E,Estimate!!Total!!Private detectives and investigators,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_217EA,B24126_217M,B24126_217MA",NA
B24126_218E,Estimate!!Total!!Security guards and gaming surveillance officers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_218EA,B24126_218M,B24126_218MA",NA
B24126_219E,Estimate!!Total!!Crossing guards,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_219EA,B24126_219M,B24126_219MA",NA
B24126_220E,Estimate!!Total!!Transportation security screeners,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_220EA,B24126_220M,B24126_220MA",NA
B24126_221E,"Estimate!!Total!!Lifeguards and other recreational, and all other protective service workers","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_221EA,B24126_221M,B24126_221MA",NA
B24126_222E,Estimate!!Total!!Chefs and head cooks,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_222EA,B24126_222M,B24126_222MA",NA
B24126_223E,Estimate!!Total!!First-line supervisors of food preparation and serving workers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_223EA,B24126_223M,B24126_223MA",NA
B24126_224E,Estimate!!Total!!Cooks,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_224EA,B24126_224M,B24126_224MA",NA
B24126_225E,Estimate!!Total!!Food preparation workers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_225EA,B24126_225M,B24126_225MA",NA
B24126_226E,Estimate!!Total!!Bartenders,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_226EA,B24126_226M,B24126_226MA",NA
B24126_227E,"Estimate!!Total!!Combined food preparation and serving workers, including fast food","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_227EA,B24126_227M,B24126_227MA",NA
B24126_228E,"Estimate!!Total!!Counter attendants, cafeteria, food concession, and coffee shop","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_228EA,B24126_228M,B24126_228MA",NA
B24126_229E,Estimate!!Total!!Waiters and waitresses,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_229EA,B24126_229M,B24126_229MA",NA
B24126_230E,"Estimate!!Total!!Food servers, nonrestaurant","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_230EA,B24126_230M,B24126_230MA",NA
B24126_231E,Estimate!!Total!!Dining room and cafeteria attendants and bartender helpers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_231EA,B24126_231M,B24126_231MA",NA
B24126_232E,Estimate!!Total!!Dishwashers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_232EA,B24126_232M,B24126_232MA",NA
B24126_233E,"Estimate!!Total!!Hosts and hostesses, restaurant, lounge, and coffee shop","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_233EA,B24126_233M,B24126_233MA",NA
B24126_234E,"Estimate!!Total!!Food preparation and serving related workers, all other","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_234EA,B24126_234M,B24126_234MA",NA
B24126_235E,Estimate!!Total!!First-line supervisors of housekeeping and janitorial workers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_235EA,B24126_235M,B24126_235MA",NA
B24126_236E,"Estimate!!Total!!First-line supervisors of landscaping, lawn service, and groundskeeping workers","DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_236EA,B24126_236M,B24126_236MA",NA
B24126_237E,Estimate!!Total!!Janitors and building cleaners,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_237EA,B24126_237M,B24126_237MA",NA
B24126_238E,Estimate!!Total!!Maids and housekeeping cleaners,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_238EA,B24126_238M,B24126_238MA",NA
B24126_239E,Estimate!!Total!!Pest control workers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_239EA,B24126_239M,B24126_239MA",NA
B24126_240E,Estimate!!Total!!Grounds maintenance workers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_240EA,B24126_240M,B24126_240MA",NA
B24126_241E,Estimate!!Total!!First-line supervisors of gaming workers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_241EA,B24126_241M,B24126_241MA",NA
B24126_242E,Estimate!!Total!!First-line supervisors of personal service workers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_242EA,B24126_242M,B24126_242MA",NA
B24126_243E,Estimate!!Total!!Animal trainers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_243EA,B24126_243M,B24126_243MA",NA
B24126_244E,Estimate!!Total!!Nonfarm animal caretakers,"DETAILED OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED FEMALE POPULATION 16 YEARS AND OVER",int,B24126,0,"B24126_244EA,B24126_244M,B24126_244MA",NA
